Product ID,SKU,Product Name,Options,Quantity,Price,Reference,Warehouse,Date,Movement ID
5466,PS209K,14K Mini Solid Marquise Piercing Stud,,-1,15.8300,SO#1937850,017 WI State Street,2026-03-06 01:08:52,8036044
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937850,017 WI State Street,2026-03-06 01:08:52,8036045
5467,PS210KCL,14K Curved CZ Pear,,-1,19.6100,SO#1937849,031 CA Westfield Topanga,2026-03-06 01:07:59,8036042
1786,PC004G,8mm Clicker,"Gold, Gold",-1,0.7100,SO#1937848,033 CA Fashion Island,2026-03-06 01:07:58,8036041
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937846,027 TX South Congress,2026-03-06 01:07:56,8036039
1850,PS037S,Ti Heart,"Silver, Silver",-2,1.2100,SO#1937846,027 TX South Congress,2026-03-06 01:07:56,8036040
5536,PS216G,Anodized Pyramid,,-3,1.7600,SO#1937844,019 TX West Village,2026-03-06 01:07:53,8036037
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937844,019 TX West Village,2026-03-06 01:07:53,8036038
5547,PC032GCL_6,6mm Twinkle Clicker,,-2,4.1900,SO#1937843,027 TX South Congress,2026-03-06 01:06:52,8036032
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937843,027 TX South Congress,2026-03-06 01:06:52,8036033
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1937843,027 TX South Congress,2026-03-06 01:06:52,8036031
1850,PS037S,Ti Heart,"Silver, Silver",-2,0.6500,SO#1937868,033 CA Fashion Island,2026-03-06 01:05:05,8036027
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1937866,028 CA UTC San Diego,2026-03-06 01:02:18,8036022
4403,PS175KCL,14k Dangle Clear,,-2,22.4000,SO#1937842,016 TX Rice Village,2026-03-06 01:01:45,8036013
5238,Labret8,Labret - 8mm,,-3,0.3400,SO#1937842,016 TX Rice Village,2026-03-06 01:01:45,8036015
5237,Labret6,Labret- 6mm,,-3,0.2800,SO#1937842,016 TX Rice Village,2026-03-06 01:01:45,8036016
5068,FB125GCL,Micro Crown Marquise Flatback Stud,Gold/Clear,-1,3.4000,SO#1937842,016 TX Rice Village,2026-03-06 01:01:45,8036014
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.8600,SO#1937842,016 TX Rice Village,2026-03-06 01:01:45,8036012
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937841,018 LA Magazine Street,2026-03-06 00:59:51,8036007
4415,PS177SAB,Titanium Crown Marquise Piercing Stud,,-1,3.9000,SO#1937841,018 LA Magazine Street,2026-03-06 00:59:51,8036009
4661,HP096G,Two Tone Chunky Hoop,,-2,3.9500,SO#1937841,018 LA Magazine Street,2026-03-06 00:59:51,8036008
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937839,039 VA Tysons Corner,2026-03-06 00:57:57,8036004
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1937839,039 VA Tysons Corner,2026-03-06 00:57:57,8036003
5465,PS208KCL,14K CZ Bezel Cluster Piercing Stud,,-1,20.6800,SO#1937838,019 TX West Village,2026-03-06 00:57:55,8036002
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-1,0.8400,SO#1937838,019 TX West Village,2026-03-06 00:57:55,8036000
1780,PB002S,Titanium Curved Barbell 8mm,"Silver, Silver",-1,0.8000,SO#1937838,019 TX West Village,2026-03-06 00:57:55,8036001
1786,PC004G,8mm Clicker,"Gold, Gold",-2,0.7100,SO#1937836,032 CA Irvine Spectrum,2026-03-06 00:57:53,8035998
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937858,037 TX Heights Mercantile,2026-03-06 00:57:51,8035994
5547,PC032GCL_6,6mm Twinkle Clicker,,-1,4.1900,SO#1937835,033 CA Fashion Island,2026-03-06 00:56:50,8035990
5395,FCB002GPI,CZ Flower Barbell,,-1,5.0700,SO#1937834,020 DC Georgetown,2026-03-06 00:55:51,8035977
5068,FB125GCL,Micro Crown Marquise Flatback Stud,Gold/Clear,-1,3.4000,SO#1937834,020 DC Georgetown,2026-03-06 00:55:51,8035976
5018,FC017GPI_8,October CZ Pave Clicker 8mm,,-2,2.2600,SO#1937834,020 DC Georgetown,2026-03-06 00:55:51,8035978
5077,CH011GPI,October Micro CZ Clicker Charm,,-2,0.7800,SO#1937834,020 DC Georgetown,2026-03-06 00:55:51,8035975
1833,PS024KCL,14K Cluster,"14K Gold, Gold/Clear",-1,22.4000,SO#1937831,020 DC Georgetown,2026-03-06 00:55:47,8035967
4771,HU126GCL,Mini Pave Pear Huggie,,-1,3.3000,SO#1937831,020 DC Georgetown,2026-03-06 00:55:47,8035969
5510,HU140GCL,Pave Spike Huggie,,-1,2.8000,SO#1937831,020 DC Georgetown,2026-03-06 00:55:47,8035968
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937829,018 LA Magazine Street,2026-03-06 00:53:48,8035956
4768,FC023SCL_8,Baguette Clicker 8mm,,-1,4.5200,SO#1937828,009 FL Wynwood,2026-03-06 00:52:02,8035944
4653,FC017SCL_8,Pave Clicker 8mm,,-1,1.9800,SO#1937828,009 FL Wynwood,2026-03-06 00:52:02,8035946
4558,FC012S_8,Pear Clicker 8mm,,-1,2.4800,SO#1937828,009 FL Wynwood,2026-03-06 00:52:02,8035947
4787,FB120SCL,Pear Cluster Flatback Stud,,-1,4.5500,SO#1937828,009 FL Wynwood,2026-03-06 00:52:02,8035945
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937827,025 GA Ponce,2026-03-06 00:52:01,8035943
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-1,0.8400,SO#1937827,025 GA Ponce,2026-03-06 00:52:01,8035942
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937825,018 LA Magazine Street,2026-03-06 00:49:37,8035938
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-1,0.5600,SO#1937825,018 LA Magazine Street,2026-03-06 00:49:37,8035937
4387,FT001T,Flatback Insertion Tool - Long Pin Taper,,-1,0.9000,SO#1937824,006 CA Century City,2026-03-06 00:49:35,8035936
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1937823,018 LA Magazine Street,2026-03-06 00:49:32,8035933
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937823,018 LA Magazine Street,2026-03-06 00:49:32,8035935
4422,PS177SGR,Ti Crown Green,,-2,4.1500,SO#1937823,018 LA Magazine Street,2026-03-06 00:49:32,8035934
1852,PS038S,Ti Star,"Silver, Silver",-2,0.6400,SO#1937822,038 CA Valley Fair,2026-03-06 00:47:01,8035931
1780,PB002S,Titanium Curved Barbell 8mm,"Silver, Silver",-1,0.8000,SO#1937822,038 CA Valley Fair,2026-03-06 00:47:01,8035932
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937821,014 WA Capitol Hill,2026-03-06 00:46:59,8035930
5467,PS210KCL,14K Curved CZ Pear,,-1,19.6100,SO#1937820,038 CA Valley Fair,2026-03-06 00:46:55,8035928
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937820,038 CA Valley Fair,2026-03-06 00:46:55,8035929
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937819,014 WA Capitol Hill,2026-03-06 00:46:54,8035927
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937818,039 VA Tysons Corner,2026-03-06 00:46:51,8035926
5555,EPS222AGCL,Anodized Micro Baguette Cluster,,-1,2.6000,SO#1937817,033 CA Fashion Island,2026-03-06 00:46:50,8035922
5056,FB127GCL,Micro Twinkle Flatback Stud,Gold/Clear,-1,2.2300,SO#1937817,033 CA Fashion Island,2026-03-06 00:46:50,8035925
3843,FB085GTCL,Mini CZ Flatback Stud,"Gold, Gold/Clear",-2,1.4500,SO#1937817,033 CA Fashion Island,2026-03-06 00:46:50,8035924
4786,FB120GCL,Pear Cluster Flatback Stud,,-1,4.0500,SO#1937817,033 CA Fashion Island,2026-03-06 00:46:50,8035923
1815,PS006S,Ti Ball,"Silver, Silver",-1,0.7300,SO#1937816,012 TN Fifth and Broadway,2026-03-06 00:44:15,8035907
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1937815,033 CA Fashion Island,2026-03-06 00:43:56,8035906
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1937811,037 TX Heights Mercantile,2026-03-06 00:41:05,8035895
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937832,016 TX Rice Village,2026-03-06 00:40:57,8035888
1786,PC004G,8mm Clicker,"Gold, Gold",-1,0.7100,SO#1937810,006 CA Century City,2026-03-06 00:39:55,8035884
4787,FB120SCL,Pear Cluster Flatback Stud,,-1,4.5500,SO#1937809,019 TX West Village,2026-03-06 00:38:53,8035880
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1937809,019 TX West Village,2026-03-06 00:38:53,8035879
5552,PS221AGCL,Anodized Twinkle Heart,,-2,3.0000,SO#1937808,006 CA Century City,2026-03-06 00:37:54,8035876
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937808,006 CA Century City,2026-03-06 00:37:54,8035877
5054,FB126GCL,Pave X Flatback Stud,Gold/Clear,-2,2.1300,SO#1937806,028 CA UTC San Diego,2026-03-06 00:37:01,8035875
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937805,038 CA Valley Fair,2026-03-06 00:37:00,8035874
4387,FT001T,Flatback Insertion Tool - Long Pin Taper,,-1,0.9000,SO#1937804,019 TX West Village,2026-03-06 00:36:57,8035872
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937804,019 TX West Village,2026-03-06 00:36:57,8035873
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-2,0.8400,SO#1937804,019 TX West Village,2026-03-06 00:36:57,8035871
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1937803,017 WI State Street,2026-03-06 00:36:08,8035863
5238,Labret8,Labret - 8mm,,-3,0.2800,SO#1937803,017 WI State Street,2026-03-06 00:36:08,8035864
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1937803,017 WI State Street,2026-03-06 00:36:08,8035862
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937802,006 CA Century City,2026-03-06 00:36:05,8035860
1815,PS006S,Ti Ball,"Silver, Silver",-2,0.7300,SO#1937802,006 CA Century City,2026-03-06 00:36:05,8035861
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.8600,SO#1937802,006 CA Century City,2026-03-06 00:36:05,8035859
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1937801,038 CA Valley Fair,2026-03-06 00:36:04,8035858
1833,PS024KCL,14K Cluster,"14K Gold, Gold/Clear",-1,22.4000,SO#1937800,039 VA Tysons Corner,2026-03-06 00:35:46,8035856
2537,PS154KCL,14K Twinkle,,-1,13.0300,SO#1937800,039 VA Tysons Corner,2026-03-06 00:35:46,8035855
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937800,039 VA Tysons Corner,2026-03-06 00:35:46,8035857
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937798,018 LA Magazine Street,2026-03-06 00:32:14,8035846
1852,PS038S,Ti Star,"Silver, Silver",-2,0.6400,SO#1937798,018 LA Magazine Street,2026-03-06 00:32:14,8035845
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937797,014 WA Capitol Hill,2026-03-06 00:32:02,8035844
5681,FC017GCL_5,Pave Clicker 5mm,,-1,1.8500,SO#1937797,014 WA Capitol Hill,2026-03-06 00:32:02,8035843
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1937795,010 MA Back Bay,2026-03-06 00:31:58,8035839
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937795,010 MA Back Bay,2026-03-06 00:31:58,8035842
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-1,0.8300,SO#1937795,010 MA Back Bay,2026-03-06 00:31:58,8035840
1841,PS030S,Ti Moon,"Silver, Silver",-1,0.7200,SO#1937795,010 MA Back Bay,2026-03-06 00:31:58,8035841
5512,HU141GCL,Chunky Twinkle Huggie,,-2,3.0000,SO#1937794,041 NV Grand Shoppes,2026-03-06 00:31:55,8035837
4771,HU126GCL,Mini Pave Pear Huggie,,-2,3.3000,SO#1937794,041 NV Grand Shoppes,2026-03-06 00:31:55,8035838
1852,PS038S,Ti Star,"Silver, Silver",-1,0.9200,SO#1937793,028 CA UTC San Diego,2026-03-06 00:31:53,8035836
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1937792,027 TX South Congress,2026-03-06 00:30:05,8035826
2517,PS137KCL,14K CZ Clear 2.5mm,Gold/Clear,-2,11.5300,SO#1937791,002 NY Hudson Yards,2026-03-06 00:29:04,8035822
3862,FL001GT_6,"6mm PVD Plated Labret, 4mm Disc.","Gold, Gold",-2,0.3500,SO#1937791,002 NY Hudson Yards,2026-03-06 00:29:04,8035823
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937791,002 NY Hudson Yards,2026-03-06 00:29:04,8035824
5466,PS209K,14K Mini Solid Marquise Piercing Stud,,-1,15.8300,SO#1937814,041 NV Grand Shoppes,2026-03-06 00:28:03,8035820
2207,PS096G,14K Trinity Ball,"14K Gold, Gold",-2,8.5897,SO#1937814,041 NV Grand Shoppes,2026-03-06 00:28:03,8035817
4852,AC014,PIERCING PILLOW,,-1,6.0800,SO#1937814,041 NV Grand Shoppes,2026-03-06 00:28:03,8035818
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937814,041 NV Grand Shoppes,2026-03-06 00:28:03,8035819
5518,FB153G,Fuck Flatback,,-1,2.5800,SO#1937790,042 CA Roseville,2026-03-06 00:28:02,8035816
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937789,028 CA UTC San Diego,2026-03-06 00:27:00,8035810
3844,FB085STCL,Mini CZ Flatback Stud,"Silver, Silver/Clear",-2,1.4800,SO#1937789,028 CA UTC San Diego,2026-03-06 00:27:00,8035808
2473,PS081SGR,Ti CZ Green 2.5mm,Silver/Green,-1,0.9000,SO#1937789,028 CA UTC San Diego,2026-03-06 00:27:00,8035809
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1937788,014 WA Capitol Hill,2026-03-06 00:25:58,8035805
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1937788,014 WA Capitol Hill,2026-03-06 00:25:58,8035806
5239,Labret10,Labret - 10mm,,-1,0.3600,SO#1937787,041 NV Grand Shoppes,2026-03-06 00:25:03,8035801
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937787,041 NV Grand Shoppes,2026-03-06 00:25:03,8035802
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1937787,041 NV Grand Shoppes,2026-03-06 00:25:03,8035803
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1937807,008 TX Domain Northside,2026-03-06 00:22:51,8035795
2473,PS081SGR,Ti CZ Green 2.5mm,Silver/Green,-1,0.8000,SO#1937783,006 CA Century City,2026-03-06 00:19:59,8035781
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1937781,033 CA Fashion Island,2026-03-06 00:19:54,8035780
1831,PS022KCL,14k Heart,"14K Gold, Gold/Clear",-1,11.5500,SO#1937780,033 CA Fashion Island,2026-03-06 00:19:52,8035779
4425,PS181SCL,Ti Dangle Clear,,-2,3.7050,SO#1937779,029 MA Harvard Square,2026-03-06 00:19:50,8035778
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937778,039 VA Tysons Corner,2026-03-06 00:18:56,8035774
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1937778,039 VA Tysons Corner,2026-03-06 00:18:56,8035772
1846,PS034S,Ti Lightning,"Silver, Silver",-1,1.1600,SO#1937778,039 VA Tysons Corner,2026-03-06 00:18:56,8035770
1841,PS030S,Ti Moon,"Silver, Silver",-1,0.7200,SO#1937778,039 VA Tysons Corner,2026-03-06 00:18:56,8035773
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1937778,039 VA Tysons Corner,2026-03-06 00:18:56,8035771
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1937777,042 CA Roseville,2026-03-06 00:17:41,8035767
1554,HU018G,Pearl Huggie,"Gold, Gold",-2,2.2000,SO#1937776,008 TX Domain Northside,2026-03-06 00:17:40,8035766
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1937774,029 MA Harvard Square,2026-03-06 00:17:38,8035765
4425,PS181SCL,Ti Dangle Clear,,-2,3.7050,SO#1937774,029 MA Harvard Square,2026-03-06 00:17:38,8035764
5694,FC034GCL_5,5mm Stacked CZ Clicker,,-1,2.1000,SO#1937775,023 NY Flatiron,2026-03-06 00:17:36,8035761
5555,EPS222AGCL,Anodized Micro Baguette Cluster,,-1,2.6000,SO#1937775,023 NY Flatiron,2026-03-06 00:17:36,8035762
5056,FB127GCL,Micro Twinkle Flatback Stud,Gold/Clear,-1,2.2300,SO#1937775,023 NY Flatiron,2026-03-06 00:17:36,8035763
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1937772,009 FL Wynwood,2026-03-06 00:17:34,8035760
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937770,020 DC Georgetown,2026-03-06 00:17:30,8035759
4426,PS181SGR,Ti Dangle Green,,-1,3.9000,SO#1937770,020 DC Georgetown,2026-03-06 00:17:30,8035758
1841,PS030S,Ti Moon,"Silver, Silver",-1,0.7200,SO#1937770,020 DC Georgetown,2026-03-06 00:17:30,8035756
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-1,0.7600,SO#1937770,020 DC Georgetown,2026-03-06 00:17:30,8035757
2019,PS050K,14K Bezel,"14K Gold, Gold",-2,7.9900,SO#1937769,008 TX Domain Northside,2026-03-06 00:17:26,8035754
4405,PS175KPL,14K Dangle Pearl,,-2,18.7400,SO#1937769,008 TX Domain Northside,2026-03-06 00:17:26,8035753
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937769,008 TX Domain Northside,2026-03-06 00:17:26,8035755
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937768,010 MA Back Bay,2026-03-06 00:16:37,8035738
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-1,0.7600,SO#1937768,010 MA Back Bay,2026-03-06 00:16:37,8035739
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1937766,032 CA Irvine Spectrum,2026-03-06 00:14:41,8035736
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1937765,027 TX South Congress,2026-03-06 00:14:39,8035735
1846,PS034S,Ti Lightning,"Silver, Silver",-2,1.1600,SO#1937764,036 CA Abbot Kinney,2026-03-06 00:14:38,8035734
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1937762,036 CA Abbot Kinney,2026-03-06 00:13:41,8035730
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937761,010 MA Back Bay,2026-03-06 00:13:39,8035729
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-1,0.7600,SO#1937761,010 MA Back Bay,2026-03-06 00:13:39,8035728
5238,Labret8,Labret - 8mm,,-1,0.3400,SO#1937760,016 TX Rice Village,2026-03-06 00:13:37,8035727
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937760,016 TX Rice Village,2026-03-06 00:13:37,8035726
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937760,016 TX Rice Village,2026-03-06 00:13:37,8035725
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937759,029 MA Harvard Square,2026-03-06 00:12:40,8035724
5237,Labret6,Labret- 6mm,,-1,0.3000,SO#1937758,034 TX Lovers Lane,2026-03-06 00:12:39,8035723
1841,PS030S,Ti Moon,"Silver, Silver",-1,0.7200,SO#1937757,036 CA Abbot Kinney,2026-03-06 00:12:37,8035722
1815,PS006S,Ti Ball,"Silver, Silver",-1,0.7300,SO#1937756,001 NY Nolita,2026-03-06 00:10:59,8035717
1815,PS006S,Ti Ball,"Silver, Silver",-1,0.7300,SO#1937754,002 NY Hudson Yards,2026-03-06 00:10:55,8035716
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1937753,001 NY Nolita,2026-03-06 00:10:53,8035714
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937753,001 NY Nolita,2026-03-06 00:10:53,8035715
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1937786,021 IL Gold Coast,2026-03-06 00:07:22,8035708
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937785,006 CA Century City,2026-03-06 00:07:20,8035707
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1937784,040 TX Houston Galleria,2026-03-06 00:07:18,8035704
1364,SALINE1,Saline Can,,-12,3.7500,"0#Inventory Movement ID: 8035703
Reason: Expired
Type: Inventory adjustment - out
Product ID: 1364 (SALINE1)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-06 00:06:21,8035703
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1937748,002 NY Hudson Yards,2026-03-06 00:04:53,8035699
4771,HU126GCL,Mini Pave Pear Huggie,,-2,3.3000,SO#1937746,039 VA Tysons Corner,2026-03-06 00:04:49,8035698
5694,FC034GCL_5,5mm Stacked CZ Clicker,,-1,2.1000,SO#1937745,019 TX West Village,2026-03-06 00:04:46,8035697
4765,FC023GCL_6,Baguette Clicker 6mm,,-1,4.0200,SO#1937744,002 NY Hudson Yards,2026-03-06 00:04:40,8035695
4790,FC027GCL_8,Crown Pear Clicker 8mm,,-1,5.8000,SO#1937744,002 NY Hudson Yards,2026-03-06 00:04:40,8035696
4371,FC011G,12mm Clicker,,-1,0.7100,SO#1937743,010 MA Back Bay,2026-03-06 00:04:37,8035690
4656,FC017GCL_12,Pave Clicker 12mm,,-2,2.3000,SO#1937743,010 MA Back Bay,2026-03-06 00:04:37,8035691
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937742,028 CA UTC San Diego,2026-03-06 00:02:32,8035672
4852,AC014,PIERCING PILLOW,,-1,6.0800,SO#1937740,041 NV Grand Shoppes,2026-03-06 00:02:27,8035671
1537,HU006SCL,Small Pave Huggie,"Silver, Silver/Clear",-1,2.1500,"0#Inventory Movement ID: 8035658
Reason: Damaged - Bent/Broken
Type: Inventory adjustment - out
Product ID: 1537 (HU006SCL)
User name: Airyn Mata",042 CA Roseville,2026-03-06 00:01:12,8035658
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937738,041 NV Grand Shoppes,2026-03-06 00:00:01,8035657
2502,PS123SCL,Ti Trinity CZ,Silver/Clear,-1,2.5800,SO#1937738,041 NV Grand Shoppes,2026-03-06 00:00:01,8035656
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1937736,028 CA UTC San Diego,2026-03-05 23:59:03,8035650
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937736,028 CA UTC San Diego,2026-03-05 23:59:03,8035651
1863,PS048K,14K Ball,"14K Gold, Gold",-1,13.5000,SO#1937733,039 VA Tysons Corner,2026-03-05 23:56:02,8035635
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937733,039 VA Tysons Corner,2026-03-05 23:56:02,8035636
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1937732,023 NY Flatiron,2026-03-05 23:55:06,8035629
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1937732,023 NY Flatiron,2026-03-05 23:55:06,8035628
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937730,018 LA Magazine Street,2026-03-05 23:55:02,8035627
1852,PS038S,Ti Star,"Silver, Silver",-2,0.6400,SO#1937730,018 LA Magazine Street,2026-03-05 23:55:02,8035626
1833,PS024KCL,14K Cluster,"14K Gold, Gold/Clear",-1,22.4000,SO#1937728,011 MA The Street Chestnut Hill,2026-03-05 23:55:00,8035625
4105,PS168KDI,14K Mini Diamond Yellow Gold,,-1,17.8500,SO#1937728,011 MA The Street Chestnut Hill,2026-03-05 23:55:00,8035624
4852,AC014,PIERCING PILLOW,,-1,6.0800,SO#1937728,011 MA The Street Chestnut Hill,2026-03-05 23:55:00,8035622
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937728,011 MA The Street Chestnut Hill,2026-03-05 23:55:00,8035623
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937726,018 LA Magazine Street,2026-03-05 23:54:57,8035621
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937726,018 LA Magazine Street,2026-03-05 23:54:57,8035618
1815,PS006S,Ti Ball,"Silver, Silver",-2,0.7300,SO#1937726,018 LA Magazine Street,2026-03-05 23:54:57,8035620
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1937726,018 LA Magazine Street,2026-03-05 23:54:57,8035619
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1937725,018 LA Magazine Street,2026-03-05 23:53:02,8035611
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937725,018 LA Magazine Street,2026-03-05 23:53:02,8035610
4426,PS181SGR,Ti Dangle Green,,-1,3.9000,SO#1937725,018 LA Magazine Street,2026-03-05 23:53:02,8035609
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1937724,001 NY Nolita,2026-03-05 23:52:02,8035607
2555,PB006S,Titanium Curved Barbell 10mm,,-1,1.0500,SO#1937724,001 NY Nolita,2026-03-05 23:52:02,8035608
1841,PS030S,Ti Moon,"Silver, Silver",-1,1.0000,SO#1937750,002 NY Hudson Yards,2026-03-05 23:52:00,8035605
1780,PB002S,Titanium Curved Barbell 8mm,"Silver, Silver",-1,0.8000,SO#1937750,002 NY Hudson Yards,2026-03-05 23:52:00,8035606
4402,PS182GRD,14K Enamel Heart,,-1,12.0500,SO#1937723,023 NY Flatiron,2026-03-05 23:51:58,8035603
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937723,023 NY Flatiron,2026-03-05 23:51:58,8035604
5675,PS223AGCL,Anodized CZ Heart Cluster,,-1,4.5000,SO#1937722,039 VA Tysons Corner,2026-03-05 23:49:42,8035595
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937720,039 VA Tysons Corner,2026-03-05 23:49:37,8035594
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1937719,019 TX West Village,2026-03-05 23:47:32,8035585
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1937719,019 TX West Village,2026-03-05 23:47:32,8035584
5517,FB148GCL,CZ Cat Reversible Flatback,Gold/Clear,-1,2.0600,SO#1937718,024 NY Rockefeller Center,2026-03-05 23:47:28,8035583
5678,PS224AGPI,Anodized Pink Pave Bar,,-1,3.3200,SO#1937717,041 NV Grand Shoppes,2026-03-05 23:47:18,8035575
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937717,041 NV Grand Shoppes,2026-03-05 23:47:18,8035577
2188,PS081SAB,Ti CZ Aurora Borealis 2.5mm,"Silver, Silver/Aurora Boreale",-2,0.6900,SO#1937717,041 NV Grand Shoppes,2026-03-05 23:47:18,8035576
1364,SALINE1,Saline Can,,-1,3.5000,SO#1937716,023 NY Flatiron,2026-03-05 23:47:15,8035574
